sample_id,st,zp,alpha_z,beta_z,alpha_m,m_max,delta_m,m_min,lambda_peak,mu_m,sigma_m,beta_q
pop05663_sample00019,38912,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00020,40960,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00021,43008,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00022,45056,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05664_sample00000,0,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00001,2048,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00002,4096,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00003,6144,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00004,8192,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00005,10240,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00006,12288,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00007,14336,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00008,16384,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00009,18432,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00010,20480,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00011,22528,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00012,24576,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00013,26624,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00014,28672,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00015,30720,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00016,32768,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00017,34816,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00018,36864,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00019,38912,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00020,40960,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00021,43008,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05664_sample00022,45056,2.018285021,2.672572468,2.458809447,3.347443543,97.82975692,0.787300984,3.996364464,0.025580863,33.57784196,3.549450865,-3.700364032
pop05665_sample00000,0,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00001,2048,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00002,4096,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00003,6144,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00004,8192,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00005,10240,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00006,12288,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00007,14336,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00008,16384,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00009,18432,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00010,20480,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00011,22528,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00012,24576,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00013,26624,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00014,28672,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00015,30720,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00016,32768,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00017,34816,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00018,36864,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00019,38912,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00020,40960,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00021,43008,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05665_sample00022,45056,2.181462089,2.427806867,2.998564524,3.408797273,73.23322887,5.316051317,7.566919833,0.04521261,33.97022666,3.546766366,3.188947618
pop05666_sample00000,0,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00001,2048,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00002,4096,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00003,6144,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00004,8192,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00005,10240,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00006,12288,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00007,14336,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00008,16384,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00009,18432,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00010,20480,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00011,22528,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00012,24576,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00013,26624,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00014,28672,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00015,30720,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00016,32768,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00017,34816,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00018,36864,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00019,38912,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00020,40960,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00021,43008,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05666_sample00022,45056,2.103277228,2.545084158,2.691672351,3.272124857,25.60873332,3.036657982,9.801351617,0.049956897,35.28996289,3.562974452,-1.403871129
pop05667_sample00000,0,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00001,2048,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00002,4096,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00003,6144,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00004,8192,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00005,10240,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00006,12288,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00007,14336,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00008,16384,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00009,18432,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00010,20480,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00011,22528,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00012,24576,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00013,26624,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00014,28672,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00015,30720,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00016,32768,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00017,34816,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00018,36864,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00019,38912,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00020,40960,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00021,43008,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05667_sample00022,45056,2.234458253,2.348312621,3.280280942,3.016098211,52.84383822,3.831028899,8.415521877,0.056924106,34.56145808,3.555822909,-3.844916616
pop05668_sample00000,0,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00001,2048,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00002,4096,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00003,6144,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00004,8192,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00005,10240,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00006,12288,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00007,14336,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00008,16384,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00009,18432,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00010,20480,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00011,22528,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
pop05668_sample00012,24576,1.456213905,3.515679142,2.244078848,3.309461178,52.01957995,7.913650043,6.952763855,0.020120554,34.5391788,3.58870383,-0.409627832
